trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-high_vol52-20221212-SNXUSDT,high_vol52,2022-12-12T00:00:00+0000,2022-12-19T00:00:00+0000,2022-12-10T00:00:00+0000,SNXUSDT,DeFi,23,-0.051729000471040294,-0.05332250522910863,-0.05762831472158676,-0.16262076303348563,0.14310558381046024,1.036501223846235,0.10627975606691806,0.10627975606691806,3.0,1.927,1.611,0.25,0.12973533990659056,21,-8.136752691800734e-06,-0.00019606760880572135,-0.040996367410482626,-0.04127176959003631,2.0816681711721685e-17,-0.041279906342728115,-0.04173079782044628,0.0,-0.041738934573138084,-0.04218982605085628,-6.938893903907228e-18,-0.042385893659662
development-high_vol52-20221212-ZILUSDT,high_vol52,2022-12-12T00:00:00+0000,2022-12-19T00:00:00+0000,2022-12-10T00:00:00+0000,ZILUSDT,PoW,23,-0.0495705730888516,-0.02700449070764622,-0.04214526993708289,-0.1384114021937755,0.16092747136472396,3.3057044664143316,0.12366507512095826,0.12366507512095826,1.0,0.02197,0.01856,0.25,11.37915339098771,21,0.00013130258747610376,-0.00017943478955735097,-0.03880291306326808,-0.03907963131543013,0.0,-0.03894832872795403,-0.0395408516841147,-3.469446951953614e-17,-0.039409549096638595,-0.04000207205279929,-1.3877787807814457e-17,-0.04018150684235664
development-high_vol52-20221226-SNXUSDT,high_vol52,2022-12-26T00:00:00+0000,2023-01-02T00:00:00+0000,2022-12-24T00:00:00+0000,SNXUSDT,DeFi,22,-0.08035975159561835,-0.05506277414217895,-0.05837569220166838,-0.1698505331549697,0.0926621077026718,1.0449024814874337,0.10564269930366406,0.10564269930366406,2.0,1.478,1.475,0.25,0.16914749661705006,22,0.0006563927034801082,0.00017344658623132602,-0.0005074424898511287,-0.0008071380243572235,-2.3852447794681098e-18,-0.00015074532087711533,-0.0013066308863328435,-1.9949319973733282e-17,-0.0006502381828527354,-0.0018061237483084913,9.540979117872439e-18,-0.0016326771620771654
development-high_vol52-20221226-SOLUSDT,high_vol52,2022-12-26T00:00:00+0000,2023-01-02T00:00:00+0000,2022-12-24T00:00:00+0000,SOLUSDT,Layer-1,22,-0.18146838609711463,-0.14161092408784792,-0.08578334703025464,-0.2606284046884004,-1.3785980854150102,-2.6385976574523773,0.10471756927121847,0.10471756927121847,3.0,11.372,9.977,0.25,0.02198381990854731,22,0.00414967738554322,0.002050386393813643,-0.030667428772423483,-0.03094902831516,3.469446951953614e-17,-0.02679935092961678,-0.031418379286844794,1.3877787807814457e-17,-0.027268701901301574,-0.0318877302585297,6.938893903907228e-18,-0.029837343864716058
development-high_vol52-20221226-ZILUSDT,high_vol52,2022-12-26T00:00:00+0000,2023-01-02T00:00:00+0000,2022-12-24T00:00:00+0000,ZILUSDT,PoW,22,-0.07557152405986811,-0.03152975035521803,-0.0429821610918318,-0.1482032271069404,0.04475309334680508,3.3087570478708273,0.1236914161661653,0.1236914161661653,1.0,0.0176,0.01627,0.25,14.204545454545453,22,-1.3891400207386372e-05,-0.00023573253872585223,-0.01889204545454548,-0.019180710227272746,-3.469446951953614e-18,-0.019194601627480132,-0.019661829517045426,2.42861286636753e-17,-0.019675720917252813,-0.020142948806818217,-1.734723475976807e-17,-0.020378681345544068
development-high_vol52-20230109-RUNEUSDT,high_vol52,2023-01-09T00:00:00+0000,2023-01-16T00:00:00+0000,2023-01-07T00:00:00+0000,RUNEUSDT,DeFi,21,-0.06594940714523168,-0.07131595674040622,-0.08003480238919798,-0.19703225195122553,-0.23043243786675086,0.7280991392248504,0.10113078493136544,0.10113078493136544,3.0,1.421,1.752,0.25,0.17593244194229415,21,-0.0009430741577741378,-0.0014146112366612072,0.05823363828289935,0.057898698099929646,2.0816681711721685e-17,0.05695562394215551,0.057340499401829725,1.3877787807814457e-17,0.05639742524405559,0.05678230070372975,-2.0816681711721685e-17,0.05536768946706854
development-high_vol52-20230109-SNXUSDT,high_vol52,2023-01-09T00:00:00+0000,2023-01-16T00:00:00+0000,2023-01-07T00:00:00+0000,SNXUSDT,DeFi,21,-0.07158673833334164,-0.05374505377284242,-0.0710438217490141,-0.1634477458397469,0.1614644078322006,1.0696102997896368,0.10800738964923201,0.10800738964923201,2.0,1.765,2.173,0.25,0.141643059490085,21,-0.0004765025654676912,-0.0007190474742638598,0.05779036827195472,0.05745569405099149,-3.469446951953614e-17,0.0569791914855238,0.056897938356940514,-4.85722573273506e-17,0.056421435791472824,0.05634018266288954,-6.938893903907228e-18,0.05562113518862568
development-high_vol52-20230109-SOLUSDT,high_vol52,2023-01-09T00:00:00+0000,2023-01-16T00:00:00+0000,2023-01-07T00:00:00+0000,SOLUSDT,Layer-1,21,-0.1673077467415428,-0.13399717103185338,-0.08563975129250127,-0.24797381604973817,-1.1297607071045164,-2.3064979774353205,0.10936616936033203,0.10936616936033203,1.0,14.464,22.903,0.25,0.01728429203539823,21,-0.00019623041865855578,-0.0007792415381725128,0.14586214048672563,0.1454746232024336,0.0,0.14527839278377505,0.14482884857923117,-2.7755575615628914e-17,0.14463261816057263,0.14418307395602875,2.7755575615628914e-17,0.14340383241785623
development-high_vol52-20230116-ZILUSDT,high_vol52,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-14T00:00:00+0000,ZILUSDT,PoW,23,-0.041382647505026224,-0.02575181918537494,-0.03697657615381988,-0.13542949024677559,0.2116405618766773,3.1741544228452145,0.12569430698905576,0.12569430698905576,1.0,0.02594,0.027,0.25,9.637625289128758,21,-0.0005798753267925983,-0.0008698129901888974,0.01021588280647645,0.009909753276792554,-2.6020852139652106e-17,0.009329877949999956,0.009399543523515796,-1.5612511283791264e-17,0.008819668196723198,0.008889333770239038,3.469446951953614e-17,0.008019520780050141
development-high_vol52-20230123-SNXUSDT,high_vol52,2023-01-23T00:00:00+0000,2023-01-30T00:00:00+0000,2023-01-21T00:00:00+0000,SNXUSDT,DeFi,23,-0.06960743443236052,-0.0505324437029763,-0.0636611545949174,-0.14420228534825708,0.2789979032920446,0.961340010601666,0.10786715058935763,0.10786715058935763,3.0,2.597,2.486,0.25,0.09626492106276473,21,-0.00048435744301116674,-0.0007265361645167501,-0.010685406237966849,-0.010978994994224084,0.0,-0.011463352437235251,-0.011468315999229872,-1.9081958235744878e-17,-0.01195267344224104,-0.011957637004235633,-8.673617379884035e-18,-0.012684173168752384
