trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-ptv52_zero-20220328-CRVUSDT,ptv52_zero,2022-03-28T00:00:00+0000,2022-04-04T00:00:00+0000,2022-03-26T00:00:00+0000,CRVUSDT,DeFi,20,-0.07779948380502436,-0.09111484309276478,-0.11670338478731557,-0.18835976439835223,-0.259719909086821,0.2831914447946585,0.12237725893809462,-0.18835976439835223,1.0,2.615,2.948,0.25,0.09560229445506692,21,-0.00015960616252420648,-0.0004546942936121893,0.03183556405353727,0.031516462715105165,2.0816681711721685e-17,0.031356856552580956,0.030984646252390058,-2.0816681711721685e-17,0.030825040089865852,0.03045282978967495,2.0816681711721685e-17,0.029998135496062762
development-ptv52_zero-20220328-DASHUSDT,ptv52_zero,2022-03-28T00:00:00+0000,2022-04-04T00:00:00+0000,2022-03-26T00:00:00+0000,DASHUSDT,PoW,20,-0.04843592620858984,-0.06160071633172172,-0.07511082731427009,-0.16832205635391767,-0.4567148207624293,0.5891824295281013,0.06474193466568705,-0.16832205635391767,2.0,132.88,132.65,0.25,0.001881396748946418,21,-0.0005162971482615894,-0.0007744457223923841,-0.00043272125225765623,-0.0007324616195062972,4.9873299934333204e-18,-0.0012487587677678866,-0.0012320291578867826,-1.6479873021779667e-17,-0.001748326306148372,-0.001731596696267268,1.5178830414797062e-17,-0.002506042418659652
development-ptv52_zero-20220411-CRVUSDT,ptv52_zero,2022-04-11T00:00:00+0000,2022-04-18T00:00:00+0000,2022-04-09T00:00:00+0000,CRVUSDT,DeFi,20,-0.08001888412630362,-0.07360757499172922,-0.09621361312262294,-0.18947113747760191,0.184044915605539,0.32245880400845417,0.11601626019511431,-0.18947113747760191,1.0,2.4,2.192,0.25,0.10416666666666667,20,0.0011471085705468125,0.0005722540508984063,-0.02166666666666664,-0.02195366666666662,2.0816681711721685e-17,-0.02080655809611981,-0.022432012999999945,0.0,-0.021284904429453133,-0.022910359333333297,-3.469446951953614e-18,-0.022338105282434892
development-ptv52_zero-20220411-DASHUSDT,ptv52_zero,2022-04-11T00:00:00+0000,2022-04-18T00:00:00+0000,2022-04-09T00:00:00+0000,DASHUSDT,PoW,20,-0.0602121451296053,-0.06584646322990402,-0.07848357566843821,-0.17763849061763512,-0.5400387453627015,0.5388244853115458,0.06638566615483872,-0.17763849061763512,2.0,111.03,104.23,0.25,0.002251643699900928,20,-0.000261409682451909,-0.00044734131605584217,-0.015311177159326311,-0.015601990453030679,2.949029909160572e-17,-0.015863400135482587,-0.01608668846257763,1.3877787807814457e-17,-0.01634809814502954,-0.01657138647212464,1.0408340855860843e-17,-0.01701872778818048
development-ptv52_zero-20220418-RUNEUSDT,ptv52_zero,2022-04-18T00:00:00+0000,2022-04-25T00:00:00+0000,2022-04-16T00:00:00+0000,RUNEUSDT,DeFi,22,-0.052459762100341735,-0.07672143461255142,-0.06234709433879017,-0.18410221779554076,-0.02704475498292437,0.8855356446859404,0.13360442825560107,-0.18410221779554076,3.0,7.612,7.809,0.25,0.032842879663688915,21,-0.0005891698189700473,-0.000883754728455071,0.006470047293746728,0.006166165265370505,3.382710778154774e-17,0.005576995446400457,0.005659699100105109,-2.3418766925686896e-17,0.005070529281135061,0.005153232934839769,3.2959746043559335e-17,0.004269478206384698
development-ptv52_zero-20220418-VETUSDT,ptv52_zero,2022-04-18T00:00:00+0000,2022-04-25T00:00:00+0000,2022-04-16T00:00:00+0000,VETUSDT,Layer-1,22,-0.06530935326598565,-0.07901097936288076,-0.05843442421855137,-0.19086242988699254,-0.7607796782439998,0.07199190416275877,0.06745965035989579,-0.19086242988699254,2.0,0.05784,0.05587,0.25,4.322268326417704,21,-0.00043213467116787684,-0.0006807297409081086,-0.008514868603042874,-0.008809759681881024,2.6020852139652106e-17,-0.009241894353048901,-0.009301249922199162,-1.214306433183765e-17,-0.009733384593367039,-0.0097927401625173,-1.734723475976807e-17,-0.010473469903425408
development-ptv52_zero-20220425-CRVUSDT,ptv52_zero,2022-04-25T00:00:00+0000,2022-05-02T00:00:00+0000,2022-04-23T00:00:00+0000,CRVUSDT,DeFi,22,-0.07940011251258901,-0.06052473926271308,-0.08364407927644885,-0.17187524029610035,0.40874481587207845,0.4698101791108594,0.11239846271527035,-0.17187524029610035,3.0,2.7,2.065,0.25,0.09259259259259259,21,0.0008946488240626388,0.0004442505601794676,-0.05879629629629632,-0.05906101851851853,6.938893903907228e-18,-0.05816636969445589,-0.059502257500000016,0.0,-0.05860760867593738,-0.05994349648148148,6.938893903907228e-18,-0.05949924592130201
development-ptv52_zero-20220502-RUNEUSDT,ptv52_zero,2022-05-02T00:00:00+0000,2022-05-09T00:00:00+0000,2022-04-30T00:00:00+0000,RUNEUSDT,DeFi,22,-0.07331686080777572,-0.08025460098595479,-0.061028923161822166,-0.1913982216100613,-0.1395878161552973,0.9222817053791326,0.134030235012698,-0.1913982216100613,2.0,6.395,5.759,0.25,0.03909304143862393,22,-0.0002237345561146404,-0.0003900242149041342,-0.024863174354964795,-0.025148256450351764,4.85722573273506e-17,-0.025371991006466404,-0.025623408193901492,-3.8163916471489756e-17,-0.025847142750016133,-0.026098559937451055,3.469446951953614e-17,-0.02648858415235519
development-ptv52_zero-20220502-VETUSDT,ptv52_zero,2022-05-02T00:00:00+0000,2022-05-09T00:00:00+0000,2022-04-30T00:00:00+0000,VETUSDT,Layer-1,22,-0.07013071409132628,-0.07441498805076822,-0.05883676451896623,-0.19495627846746286,-0.7079244430856226,0.2215650275916444,0.06471332256871126,-0.19495627846746286,1.0,0.04843,0.04445,0.25,5.162089613875697,22,-0.00039764926039025404,-0.0006120849539758415,-0.020545116663225255,-0.02083278959322729,3.469446951953614e-17,-0.021230438853617545,-0.021312256803634078,3.469446951953614e-18,-0.021709906064024332,-0.021791724014040864,6.938893903907228e-18,-0.022403808968016706
development-ptv52_zero-20220509-CRVUSDT,ptv52_zero,2022-05-09T00:00:00+0000,2022-05-16T00:00:00+0000,2022-05-07T00:00:00+0000,CRVUSDT,DeFi,22,-0.07339746608249194,-0.0591585476614489,-0.08612555209242667,-0.19042028080438583,0.468301320951636,0.4541723589247292,0.1126680499598403,-0.19042028080438583,3.0,2.346,1.508,0.25,0.10656436487638533,20,0.00030505240815671355,3.066258302123826e-05,-0.0893009377664109,-0.08954735720375104,2.7755575615628914e-17,-0.08924230479559432,-0.08995810984654731,-1.3877787807814457e-17,-0.0896530574383906,-0.09036886248934356,0.0,-0.09033819990632232
development-ptv52_zero-20220516-RUNEUSDT,ptv52_zero,2022-05-16T00:00:00+0000,2022-05-23T00:00:00+0000,2022-05-14T00:00:00+0000,RUNEUSDT,DeFi,22,-0.08400982361954884,-0.09174782527162055,-0.07413135744453914,-0.21626157438422042,-0.46876720782419534,0.9514193738397551,0.13630317335033454,-0.21626157438422042,1.0,3.775,3.093,0.25,0.06622516556291391,21,0.00016870171962746357,-4.34760436832285e-05,-0.045165562913907276,-0.04543846357615891,2.7755575615628914e-17,-0.04526976185653145,-0.045893325112582734,1.3877787807814457e-17,-0.04572462339295527,-0.04634818664900661,2.7755575615628914e-17,-0.04639166269268984
development-ptv52_zero-20220516-VETUSDT,ptv52_zero,2022-05-16T00:00:00+0000,2022-05-23T00:00:00+0000,2022-05-14T00:00:00+0000,VETUSDT,Layer-1,22,-0.07950291517516796,-0.06534688305438285,-0.0579217556406456,-0.20235487697384533,-0.5281261474448535,0.2812527074798372,0.06180159171808296,-0.20235487697384533,3.0,0.03349,0.03193,0.25,7.4649148999701405,21,0.0003634585435719618,6.911261039601373e-05,-0.0116452672439534,-0.011938280083607034,5.204170427930421e-18,-0.011574821540035071,-0.012426641803523403,3.469446951953614e-18,-0.01206318325995144,-0.0129150035234398,2.7755575615628914e-17,-0.012845890913043787
development-ptv52_zero-20220523-AAVEUSDT,ptv52_zero,2022-05-23T00:00:00+0000,2022-05-30T00:00:00+0000,2022-05-21T00:00:00+0000,AAVEUSDT,DeFi,22,-0.056217998872520776,-0.06976496173446353,-0.09202207818124644,-0.17115248529251215,-0.6550381993282961,1.1301306023265325,0.08343469819319939,-0.17115248529251215,3.0,94.05,95.38,0.25,0.002658160552897395,22,4.228790400881205e-05,-0.00018776235212400227,0.003535353535353558,0.00323323232323236,4.119968255444917e-17,0.003275520227241172,0.002729699090909088,5.637851296924623e-18,0.0027719869949179,0.0022261658585858712,2.5153490401663703e-17,0.002038403506461869
development-ptv52_zero-20220523-SNXUSDT,ptv52_zero,2022-05-23T00:00:00+0000,2022-05-30T00:00:00+0000,2022-05-21T00:00:00+0000,SNXUSDT,DeFi,22,-0.0727113084911166,-0.09712475117904672,-0.09980762063125796,-0.1772244534731847,-1.1046891530709122,1.708465802441175,0.11222971896458499,-0.1772244534731847,2.0,2.724,2.603,0.25,0.09177679882525697,22,0.0006974380021864078,0.00033619921755257434,-0.011104992657856083,-0.01139832966226137,8.673617379884035e-18,-0.010700891660074962,-0.011887231332599113,-8.673617379884035e-18,-0.011189793330412706,-0.012376133002936829,3.469446951953614e-18,-0.012039933785384255
