trade_id,stage,strategy_variant,entry_time,decision_time,exit_time,symbol,category,direction,score,selection_rank,eligible_count,entry_price,exit_price,hold_days,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-extreme5-20240101-XMRUSDT-LONG,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,XMRUSDT,PoW,LONG,0.32664284672698857,1,25,165.1,163.69,31,0.25,0.0015142337976983646,92,-0.001140927122127252,-0.002392876247835254,-0.0021350696547546844,-0.0024337886129618125,2.3852447794681098e-17,-0.0035747157350890643,-0.006888360297203744,-0.0029316548243488727,-1.734723475976807e-18,-0.0040725819464761245,-0.007384570838376403,-0.003429521035735933,-2.688821387764051e-17,-0.005822397283571187,-0.009128567107882568
development-extreme5-20240101-TRXUSDT-LONG,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,TRXUSDT,Layer-1,LONG,0.37781684082960115,2,25,0.10769,0.11217,31,0.25,2.3214783173925158,92,-0.0017146861489815677,-0.0031138244093823707,0.010400222861918496,0.010093982728201334,-1.214306433183765e-17,0.008379296579219766,0.005025898561902498,0.00958358874547316,-1.214306433183765e-17,0.007868902596491591,0.004517201910898105,0.00907319476274493,-3.469446951953614e-18,0.005959370353362558,0.0026140198791029245
development-extreme5-20240101-LTCUSDT-LONG,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,LTCUSDT,Payment,LONG,0.4316446604077981,3,25,72.89,66.72,31,0.25,0.0034298257648511456,92,-0.002745494249216255,-0.004118241373824384,-0.021162024969131582,-0.021449327754150094,3.469446951953614e-18,-0.02419482200336635,-0.02743989373409561,-0.02192817842639594,-2.7755575615628914e-17,-0.024673672675612195,-0.02791715197291844,-0.022407029098641784,-6.938893903907228e-18,-0.026525270472466167,-0.029762592221316275
development-extreme5-20240101-XLMUSDT-LONG,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,XLMUSDT,Layer-2,LONG,0.4493692636239499,4,25,0.12911,0.10986,31,0.25,1.9363333591511114,92,-0.0021978172097802257,-0.0035440744592131713,-0.037274417163658896,-0.03755205251336069,1.3877787807814457e-17,-0.039749869723140915,-0.04294321263877077,-0.03801480046084735,-2.0816681711721685e-17,-0.04021261767062757,-0.04340442170296732,-0.03847754840833398,2.0816681711721685e-17,-0.04202162286754715,-0.04520741099450176
development-extreme5-20240101-XRPUSDT-LONG,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,XRPUSDT,Payment,LONG,0.5054653645798881,5,25,0.6157,0.503,31,0.25,0.4060419035244437,92,-0.0026817401465844565,-0.004022610219876686,-0.04576092252720482,-0.04603346597368849,0.0,-0.04871520612027294,-0.05187873451928127,-0.04648773250771479,-2.0816681711721685e-17,-0.049169472654299246,-0.05233149037523266,-0.046941999041741095,0.0,-0.05096460926161778,-0.054120657197609945
development-extreme5-20240101-RUNEUSDT-SHORT,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,RUNEUSDT,DeFi,SHORT,1.2644670090763162,1,25,5.163,4.644,31,0.25,0.0484214603912454,92,0.002703655214696582,0.0013112022127950128,0.02513073794305637,0.0248458163858222,0.0,0.027549471600518783,0.02413232254514841,0.024370962202208052,3.469446951953614e-18,0.027074617416904635,0.02365904750450487,0.023896108018593876,2.0816681711721685e-17,0.025207310231388887,0.02179795010952601
development-extreme5-20240101-SOLUSDT-SHORT,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,SOLUSDT,Layer-1,SHORT,1.1073653324006598,2,25,101.775,96.91,31,0.25,0.0024563989191844753,92,0.0028084167539091016,0.0014042083769545508,0.011950380741832495,0.01165755097027757,-2.42861286636753e-17,0.01446596772418667,0.011092328284798558,0.011169508521247873,-5.204170427930421e-18,0.013977925275156974,0.010605908836743394,0.010681466072218121,-6.938893903907228e-18,0.012085674449172672,0.008719950752180239
development-extreme5-20240101-NEARUSDT-SHORT,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,NEARUSDT,Layer-1,SHORT,1.0808138753248584,3,25,3.654,2.821,31,0.25,0.06841817186644773,92,0.002675947684881712,0.001337973842440856,0.05699233716475094,0.05672653256704979,-6.938893903907228e-18,0.059402480251931504,0.05587940298440963,0.05628355909961685,-2.0816681711721685e-17,0.058959506784498565,0.055437902639592807,0.05584058563218389,-6.938893903907228e-18,0.057178559474624746,0.053662877927691977
development-extreme5-20240101-AVAXUSDT-SHORT,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,AVAXUSDT,Layer-1,SHORT,1.0405423618319418,4,25,38.59,33.173,31,0.25,0.006478362270018139,92,0.0027885330472303504,0.0013942665236151752,0.03509328841668827,0.034814344389738267,-1.3877787807814457e-17,0.037602877436968614,0.034152295454808135,0.034349458734128036,0.0,0.03713799178135838,0.03368895579150566,0.03388457307851775,6.938893903907228e-18,0.035278839602132926,0.03183598628307949
development-extreme5-20240101-LINKUSDT-SHORT,development,extreme5,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,LINKUSDT,Infrastructure,SHORT,0.9074516970344744,5,25,14.951,15.423,31,0.25,0.016721289545849775,92,0.0024554546205207543,0.0012277273102603771,-0.007892448665641094,-0.008197184134840468,1.734723475976807e-18,-0.0057417295143197145,-0.009048167601910961,-0.008705081318975266,1.734723475976807e-17,-0.006249626698454512,-0.009554375757506617,-0.009212978503110175,-2.0816681711721685e-17,-0.007985251192849797,-0.011284228376419958
development-extreme5-20240201-ENSUSDT-SHORT,development,extreme5,2024-02-01T00:00:00+0000,2024-01-31T00:00:00+0000,2024-03-01T00:00:00+0000,ENSUSDT,Infrastructure,SHORT,1.348795309700511,1,23,17.819,20.956,29,0.25,0.014029968011672934,86,0.006298605287890506,0.003149302643945253,-0.04401200965261798,-0.044338416858409585,-2.0816681711721685e-17,-0.038039811570519076,-0.04103277373828518,-0.04488245527526799,-4.163336342344337e-17,-0.03858384998737748,-0.04157511947968884,-0.045426493692126396,-2.0816681711721685e-17,-0.042277191048181145,-0.04525696938919477
development-extreme5-20240301-TRXUSDT-LONG,development,extreme5,2024-03-01T00:00:00+0000,2024-02-29T00:00:00+0000,2024-04-01T00:00:00+0000,TRXUSDT,Layer-1,LONG,0.306643621476818,1,23,0.14044,0.12313,31,0.25,1.7801196240387354,92,-0.003335182461730988,-0.005534250861059883,-0.03081387069211053,-0.031095382369695224,2.7755575615628914e-17,-0.03443056483142621,-0.037641597267792926,-0.03156458698732553,1.3877787807814457e-17,-0.03489976944905652,-0.03810924153026729,-0.0320337916049559,-1.3877787807814457e-17,-0.03756804246601578,-0.040768641118869686
development-extreme5-20240301-XLMUSDT-LONG,development,extreme5,2024-03-01T00:00:00+0000,2024-02-29T00:00:00+0000,2024-04-01T00:00:00+0000,XLMUSDT,Layer-2,LONG,0.44104524592226685,2,23,0.12217,0.14135,31,0.25,2.0463288859785544,92,-0.010527891424422526,-0.015791837136633787,0.03924858803306869,0.03892503888024884,0.0,0.028397147455826315,0.024977179426938667,0.03838581384136858,0.0,0.02785792241694605,0.02443974759839329,0.03784658880248837,1.3877787807814457e-17,0.02205475166585458,0.018655875479629103
development-extreme5-20240301-XRPUSDT-LONG,development,extreme5,2024-03-01T00:00:00+0000,2024-02-29T00:00:00+0000,2024-04-01T00:00:00+0000,XRPUSDT,Payment,LONG,0.4600603386025456,3,23,0.5872,0.6297,31,0.25,0.4257493188010899,92,-0.010417985934175748,-0.015626978901263622,0.018094346049046306,0.01778348944141689,3.469446951953614e-18,0.00736550350724114,0.004015476891626513,0.01726540595197551,-1.734723475976807e-17,0.0068474200177997616,0.003499116305612615,0.016747322462534076,3.8163916471489756e-17,0.001120343561270453,-0.00220891457263106
