trade_id,stage,strategy_variant,entry_time,decision_time,exit_time,symbol,category,direction,score,selection_rank,eligible_count,entry_price,exit_price,hold_days,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
evaluation-scheduled_short-20250101-1000XECUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,1000XECUSDT,Payment,SHORT,0.923459223898187,1,25,0.03324,0.03236,31,0.25,7.521058965102287,93,0.0020501213503437126,0.0007273430022830174,0.006618531889290014,0.006322503008423547,-3.122502256758253e-17,0.00837262435876726,0.005019248530135023,0.005829125511432026,-3.5561831257524545e-17,0.007879246861775739,0.004527511775992865,0.00533574801444045,1.0408340855860843e-17,0.006063091016723468,0.0027173956160377877
evaluation-scheduled_short-20250101-AAVEUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,AAVEUSDT,DeFi,SHORT,1.200860874176387,2,25,308.73,332.6,31,0.25,0.0008097690538658375,93,0.0019920553931237657,0.0009368434448531336,-0.01932918731577754,-0.01964078482816703,-1.734723475976807e-17,-0.017648729435043264,-0.02091557040866976,-0.020160125612995156,6.938893903907228e-18,-0.01816807021987139,-0.021433184108893943,-0.02067946639782331,5.204170427930421e-17,-0.019742622952970176,-0.023002500615870947
evaluation-scheduled_short-20250101-AVAXUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,AVAXUSDT,Layer-1,SHORT,1.0355736613997937,3,25,35.689,34.422,31,0.25,0.0070049595113340244,93,0.0018903259771402001,0.0008287560475521282,0.008875283700860243,0.008580608871080753,6.938893903907228e-18,0.010470934848220953,0.00711058102008133,0.008089489479951834,-1.3877787807814457e-17,0.009979815457092034,0.006621094862397481,0.007598370088822887,-1.1275702593849246e-17,0.008427126136375016,0.0050735690603160855
evaluation-scheduled_short-20250101-BCHUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,BCHUSDT,Payment,SHORT,0.8445742106728424,4,25,434.35,424.11,31,0.25,0.0005755726948313572,93,0.0019889485442003397,0.0009149576106790853,0.005893864395073112,0.005597400713710149,2.6020852139652106e-18,0.007586349257910489,0.0042355882125977296,0.005103298114423893,-8.673617379884035e-18,0.007092246658624233,0.0037431287675120384,0.004609195515137554,-3.469446951953614e-18,0.00552415312581664,0.0021802499805461117
evaluation-scheduled_short-20250101-BNBUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,BNBUSDT,Layer-1,SHORT,0.5219450145197776,5,25,702.13,677.79,31,0.25,0.00035605941919587543,93,-0.000641254159588161,-0.0012586346258485945,0.008666486263227607,0.008371686154985541,-1.3877787807814457e-17,0.00773043199539738,0.004379191798273618,0.00788035784114055,-1.734723475976807e-18,0.007239103681552389,0.003889497412652876,0.007389029527295504,-3.469446951953614e-18,0.006130394901446909,0.0027844756795123438
evaluation-scheduled_short-20250101-CRVUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,CRVUSDT,DeFi,SHORT,1.3752467722739656,6,25,0.894,0.781,31,0.25,0.2796420581655481,93,0.0018552802889317674,0.0007395452421949664,0.03159955257270694,0.031318512304250534,-2.7755575615628914e-17,0.0331737925931823,0.02973793967615057,0.030850130816554827,-1.3877787807814457e-17,0.032705411105486595,0.02927111580626529,0.030381749328859065,-3.469446951953614e-18,0.03112129457105403,0.02769226730268559
evaluation-scheduled_short-20250101-DASHUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,DASHUSDT,PoW,SHORT,1.1329754761244668,7,25,37.9,33.92,31,0.25,0.006596306068601583,93,0.0023069127185817943,0.0011534563592908971,0.026253298153034288,0.025969050131926102,0.0,0.028275962850507895,0.02485639782495097,0.02549531918205805,-6.938893903907228e-18,0.027802231900639844,0.024384242282703417,0.025021588232189973,3.469446951953614e-18,0.02617504459148087,0.022762466237653767
evaluation-scheduled_short-20250101-ENSUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,ENSUSDT,Infrastructure,SHORT,1.4340946339655314,8,25,32.983,34.045,31,0.25,0.00757966225025013,93,0.001790222646851278,0.000726924479768405,-0.008049601309765675,-0.008354431070551532,1.734723475976807e-18,-0.006564208423700254,-0.00986791133103404,-0.00886248550162208,6.938893903907228e-18,-0.007072262854770802,-0.010374276210635691,-0.009370539932692656,-1.214306433183765e-17,-0.00864361545292425,-0.011940403224819818
evaluation-scheduled_short-20250101-ETCUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,ETCUSDT,PoW,SHORT,0.9075920897823203,9,25,25.036,26.833,31,0.25,0.009985620706183095,93,0.002186015261873866,0.001039097018633287,-0.01794416040901098,-0.018254926905256402,-3.469446951953614e-18,-0.016068911643382536,-0.019341006352253554,-0.018772881832161636,-1.734723475976807e-17,-0.01658686657028777,-0.019857238803270172,-0.019290836759066954,-4.5102810375396984e-17,-0.018251739740433665,-0.021516575383755066
evaluation-scheduled_short-20250101-HBARUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,HBARUSDT,Layer-1,SHORT,1.8060272984437082,10,25,0.26882,0.30644,31,0.25,0.9299903281005878,93,0.0017462475887274015,0.0005809519671504167,-0.03498623614314411,-0.03530722788483001,-2.7755575615628914e-17,-0.03356098029610261,-0.03677490456401189,-0.03584223511271481,-2.7755575615628914e-17,-0.03409598752398741,-0.03730813260802868,-0.036377242340599664,-2.0816681711721685e-17,-0.035796290373449245,-0.0390027810452831
evaluation-scheduled_short-20250101-KAVAUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,KAVAUSDT,DeFi,SHORT,0.992739774227368,11,25,0.4461,0.4535,31,0.25,0.5604124635731899,93,0.0023794949142534744,0.0011709658095140946,-0.004147052230441595,-0.004449540461779894,-1.474514954580286e-17,-0.0020700455475264196,-0.005388693939093803,-0.004953690002241634,-5.204170427930421e-18,-0.0025741950879881598,-0.005891166913926771,-0.00545783954270343,1.0408340855860843e-17,-0.004286873733189336,-0.007598149990810987
evaluation-scheduled_short-20250101-LINKUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,LINKUSDT,Infrastructure,SHORT,1.1794728892404307,12,25,20.002,25.15,31,0.25,0.012498750124987502,93,0.002199763045724749,0.0010428907184315277,-0.06434356564343563,-0.06468217178282173,-1.3877787807814457e-17,-0.062482408737096984,-0.06560015385781326,-0.06524655395460452,1.3877787807814457e-17,-0.06304679090887977,-0.06616265915840058,-0.06581093612638736,1.3877787807814457e-17,-0.06476804540795583,-0.06787818956987968
evaluation-scheduled_short-20250101-LTCUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,LTCUSDT,Payment,SHORT,0.9656684856569134,13,25,103.23,128.0,31,0.25,0.0024217766153250024,93,0.0021007687610989866,0.0009778456151565416,-0.059987406761600304,-0.060323399205657297,-4.163336342344337e-17,-0.05822263044455831,-0.061354541595982304,-0.06088342260486293,-5.551115123125783e-17,-0.058782653843763945,-0.061912702619231874,-0.06144344600406862,-2.0816681711721685e-17,-0.06046560038891208,-0.06359005247112492
evaluation-scheduled_short-20250101-NEARUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,NEARUSDT,Layer-1,SHORT,0.9789708528018067,14,25,4.91,4.619,31,0.25,0.05091649694501018,93,0.0009997558049260793,-4.289175196841132e-05,0.01481670061099799,0.014525590631364577,-3.469446951953614e-18,0.015525346436290655,0.012148183998676565,0.01404041622199595,-1.214306433183765e-17,0.015040172026922028,0.011664623052523693,0.013555241812627294,-3.469446951953614e-18,0.013512350060658884,0.010141881907703265
evaluation-scheduled_short-20250101-RUNEUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,RUNEUSDT,DeFi,SHORT,1.1676797408322424,15,25,4.481,2.123,31,0.25,0.0557911180540058,93,0.001548759394311805,0.0006239990288254406,0.13155545637134566,0.13133438964516844,-2.7755575615628914e-17,0.13288314903948026,0.12911570942749218,0.13096602403481364,0.0,0.13251478342912545,0.12874856882890784,0.13059765842445875,0.0,0.13122165745328418,0.12745974318539033
evaluation-scheduled_short-20250101-SNXUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,SNXUSDT,DeFi,SHORT,1.131226413333523,16,25,1.916,1.605,31,0.25,0.1304801670146138,93,0.0018897535357845774,0.0008900209972585205,0.040579331941544866,0.04030367954070979,-2.0816681711721685e-17,0.04219343307649437,0.03872758505284324,0.03984428322025052,-1.3877787807814457e-17,0.0417340367560351,0.03826971646972965,0.03938488689979122,-6.938893903907228e-18,0.04027490789704974,0.03681543999103365
evaluation-scheduled_short-20250101-SOLUSDT-SHORT,evaluation,scheduled_short,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,SOLUSDT,Layer-1,SHORT,0.7335853884436355,17,25,189.22,231.6,31,0.25,0.001321213402388754,93,0.0004009748585308003,-0.0005473703812246475,-0.05599302399323536,-0.056326619807631345,-2.0816681711721685e-17,-0.055925644949100545,-0.05906519480020078,-0.05688264642743898,-2.7755575615628914e-17,-0.05648167156890818,-0.059619372335471654,-0.05743867304724662,-1.3877787807814457e-17,-0.057986043428471266,-0.06111874135768147
