trade_id,stage,strategy_variant,entry_time,decision_time,exit_time,symbol,category,direction,score,selection_rank,eligible_count,entry_price,exit_price,hold_days,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-scheduled_long-20240101-1000XECUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,1000XECUSDT,Payment,LONG,0.7619382539296028,1,25,0.03728,0.02971,31,0.25,6.706008583690987,92,0.007416817902408799,0.003137311118802307,-0.050764484978540775,-0.05103402628755363,2.0816681711721685e-17,-0.04361720838514483,-0.046797690340771414,-0.05148329226126608,-3.469446951953614e-17,-0.04406647435885728,-0.04724546226593429,-0.051932558234978554,0.0,-0.04879524711617625,-0.051958509336259784
development-scheduled_long-20240101-AAVEUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,AAVEUSDT,DeFi,LONG,0.7861276005416529,2,25,108.77,85.82,31,0.25,0.002298427875333272,92,-0.0017587797644677203,-0.0029559063122982553,-0.052748919738898614,-0.053017270387055254,6.938893903907228e-18,-0.054776050151522974,-0.05791942301736375,-0.0534645531166682,-1.3877787807814457e-17,-0.05522333288113592,-0.058365218293769616,-0.05391183584628115,-6.938893903907228e-18,-0.056867742158579405,-0.06000415903489009
development-scheduled_long-20240101-AVAXUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,AVAXUSDT,Layer-1,LONG,1.0405423618319418,3,25,38.59,33.173,31,0.25,0.006478362270018139,92,-0.0027885330472303504,-0.004182799570845526,-0.03509328841668827,-0.03537223244363824,1.3877787807814457e-17,-0.03816076549086859,-0.041359393024102076,-0.035837160211194596,0.0,-0.038625693258424944,-0.04182277465930606,-0.03630208797875098,6.938893903907228e-18,-0.040484887549596504,-0.04367578613963352
development-scheduled_long-20240101-BCHUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,BCHUSDT,Payment,LONG,0.5946170662594015,4,25,259.79,234.16,31,0.25,0.0009623157165402824,92,-0.0003717615363571057,-0.0014086258853100344,-0.024664151814927454,-0.02494935332383849,1.3877787807814457e-17,-0.025321114860195598,-0.02856244106754313,-0.02542470397051466,-3.8163916471489756e-17,-0.025796465506871768,-0.029036210920244776,-0.025900054617190832,2.0816681711721685e-17,-0.027308680502500866,-0.03054339699591757
development-scheduled_long-20240101-BNBUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,BNBUSDT,Layer-1,LONG,0.5104834111711352,5,25,311.33,300.53,31,0.25,0.0008030064561719076,92,0.005215927948860005,0.00248071414374426,-0.008672469726656612,-0.00896726624482061,8.673617379884035e-18,-0.003751338295960605,-0.007064395494027487,-0.009458598978575733,0.0,-0.004242671029715728,-0.007554094284859758,-0.009949931712330995,-5.204170427930421e-18,-0.007469217568586735,-0.010769910838691388
development-scheduled_long-20240101-CRVUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,CRVUSDT,DeFi,LONG,0.7786531545350854,6,25,0.605,0.455,31,0.25,0.4132231404958678,92,-0.0023617228305493807,-0.003576415059609319,-0.06198347107438015,-0.062246280991735514,6.938893903907228e-18,-0.06460800382228489,-0.06771868020768657,-0.06268433471074378,-1.3877787807814457e-17,-0.06504605754129315,-0.06815527716486136,-0.06312238842975207,1.3877787807814457e-17,-0.06669880348936139,-0.06980252685273847
development-scheduled_long-20240101-DASHUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,DASHUSDT,PoW,LONG,0.5916629471722359,7,25,31.76,26.64,31,0.25,0.007871536523929471,92,-0.00235405907644893,-0.0035608198079983325,-0.040302267002518904,-0.04057808564231735,3.469446951953614e-17,-0.04293214471876628,-0.04611490487580816,-0.04103780755667505,-6.938893903907228e-18,-0.04339186663312398,-0.04657309797004694,-0.041497529471032746,2.0816681711721685e-17,-0.04505834927903108,-0.04823403867392917
development-scheduled_long-20240101-ENSUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,ENSUSDT,Infrastructure,LONG,0.6699333950662518,8,25,9.684,17.819,31,0.25,0.025815778603882695,92,-0.0048122410673503155,-0.007265966916494289,0.2100113589425857,0.20958535212722018,2.7755575615628914e-17,0.20477311105986987,0.20076659905030092,0.20887546677509294,-8.326672684688674e-17,0.20406322570774263,0.2000590744449089,0.20816558142296576,0.0,0.20089961450647148,0.196905983935173
development-scheduled_long-20240101-ETCUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,ETCUSDT,PoW,LONG,0.5816978139505673,9,25,21.95,24.333,31,0.25,0.011389521640091117,92,-0.003180159019337632,-0.004772239130751828,0.02714123006833713,0.026824945330296168,4.85722573273506e-17,0.023644786310958538,0.02024062241301139,0.026297820384965864,-1.0408340855860843e-17,0.023117661365628234,0.019715250438762988,0.02577069543963556,4.85722573273506e-17,0.020998456308883733,0.0176030928670865
development-scheduled_long-20240101-HBARUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,HBARUSDT,Layer-1,LONG,0.6092782620471305,10,25,0.08599,0.06949,31,0.25,2.9073148040469823,92,-0.002211666815665194,-0.0034287697861164093,-0.04797069426677522,-0.04824191185021515,-6.938893903907228e-18,-0.05045357866588034,-0.053611326050673425,-0.048693969938364945,-2.0816681711721685e-17,-0.05090563675403014,-0.054061880805006735,-0.04914602802651469,2.0816681711721685e-17,-0.052574797812631094,-0.05572549101443458
development-scheduled_long-20240101-KAVAUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,KAVAUSDT,DeFi,LONG,0.5882920311043529,11,25,0.8748,0.7065,31,0.25,0.2857796067672611,92,-0.0006061171675425815,-0.00244006726286857,-0.04809670781893005,-0.04836784979423864,4.85722573273506e-17,-0.04897396696178122,-0.0521366348432285,-0.0488197819444445,-4.85722573273506e-17,-0.04942589911198708,-0.0525870640784285,-0.0492717140946502,2.0816681711721685e-17,-0.05171178135751877,-0.05486534454850123
development-scheduled_long-20240101-LINKUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,LINKUSDT,Infrastructure,LONG,0.9074516970344744,12,25,14.951,15.423,31,0.25,0.016721289545849775,92,-0.0024554546205207543,-0.003683181930781131,0.007892448665641094,0.007587713196441748,4.683753385137379e-17,0.005132258575920994,0.001789658688671869,0.007079825483245261,-2.6020852139652106e-17,0.004624370862724507,0.0012834599725184415,0.00657193777004883,1.5612511283791264e-17,0.002888755839267699,-0.0004463832069524498
development-scheduled_long-20240101-LTCUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,LTCUSDT,Payment,LONG,0.4316446604077981,13,25,72.89,66.72,31,0.25,0.0034298257648511456,92,-0.002745494249216255,-0.004118241373824384,-0.021162024969131582,-0.021449327754150094,3.469446951953614e-18,-0.02419482200336635,-0.02743989373409561,-0.02192817842639594,-2.7755575615628914e-17,-0.024673672675612195,-0.02791715197291844,-0.022407029098641784,-6.938893903907228e-18,-0.026525270472466167,-0.029762592221316275
development-scheduled_long-20240101-NEARUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,NEARUSDT,Layer-1,LONG,1.0808138753248584,14,25,3.654,2.821,31,0.25,0.06841817186644773,92,-0.002675947684881712,-0.004013921527322568,-0.05699233716475094,-0.05725814176245206,3.469446951953614e-17,-0.05993408944733377,-0.06306030908640115,-0.05770118362068963,-1.3877787807814457e-17,-0.06037713130557134,-0.06350187759458681,-0.05814422547892717,1.3877787807814457e-17,-0.062158147006249734,-0.06527697046985648
development-scheduled_long-20240101-RUNEUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,RUNEUSDT,DeFi,LONG,1.2644670090763162,15,25,5.163,4.644,31,0.25,0.0484214603912454,92,-0.002703655214696582,-0.00409610821659815,-0.02513073794305637,-0.02541565950029051,2.0816681711721685e-17,-0.028119314714987093,-0.03135133541806956,-0.02589054384079023,-1.3877787807814457e-17,-0.028594199055486814,-0.031824640515310976,-0.026365428181289924,1.734723475976807e-17,-0.030461536397888074,-0.0336857679668876
development-scheduled_long-20240101-SNXUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,SNXUSDT,DeFi,LONG,0.8959204785920605,16,25,3.867,3.056,31,0.25,0.06464959917248513,92,-0.0023298115604329906,-0.0034947173406494857,-0.05243082492888543,-0.05269936643392811,-1.3877787807814457e-17,-0.055029177994361106,-0.05817170907536051,-0.053146967067494166,-2.0816681711721685e-17,-0.05547677862792716,-0.05861782119851944,-0.05359456770106025,0.0,-0.057089285041709736,-0.06022496516998577
development-scheduled_long-20240101-SOLUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,SOLUSDT,Layer-1,LONG,1.1073653324006598,17,25,101.775,96.91,31,0.25,0.0024563989191844753,92,-0.0028084167539091016,-0.0042126251308636535,-0.011950380741832495,-0.012243210513387393,3.469446951953614e-18,-0.015051627267296494,-0.018327104988315246,-0.012731267302873994,-2.7755575615628914e-17,-0.015539684056783095,-0.018813538729137713,-0.013219324092360624,1.9081958235744878e-17,-0.017431949223224278,-0.02069951110646784
development-scheduled_long-20240101-TRXUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,TRXUSDT,Layer-1,LONG,0.37781684082960115,18,25,0.10769,0.11217,31,0.25,2.3214783173925158,92,-0.0017146861489815677,-0.0031138244093823707,0.010400222861918496,0.010093982728201334,-1.214306433183765e-17,0.008379296579219766,0.005025898561902498,0.00958358874547316,-1.214306433183765e-17,0.007868902596491591,0.004517201910898105,0.00907319476274493,-3.469446951953614e-18,0.005959370353362558,0.0026140198791029245
development-scheduled_long-20240101-UNIUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,UNIUSDT,DeFi,LONG,0.8025521550808298,19,25,7.231,5.998,31,0.25,0.03457336467985064,92,-0.002572688475616595,-0.0038590327134248926,-0.042628958650255844,-0.04290338127506568,-6.938893903907228e-18,-0.04547606975068228,-0.04865037000261985,-0.043360777893790614,-3.469446951953614e-17,-0.04593346636940721,-0.049106245534071724,-0.043818174512515545,-6.938893903907228e-18,-0.04767720722594044,-0.050844187523897966
development-scheduled_long-20240101-VETUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,VETUSDT,Layer-1,LONG,0.6574563553088872,20,25,0.03434,0.0282,31,0.25,7.2801397786837505,92,-0.00021949134357673265,-0.0017024021523816975,-0.04470005824111825,-0.04497323820617358,0.0,-0.04519272954975031,-0.0483679720587048,-0.04542856496796738,-2.0816681711721685e-17,-0.04564805631154411,-0.048821784616602026,-0.045883891729761234,2.0816681711721685e-17,-0.04758629388214293,-0.05075357651537038
development-scheduled_long-20240101-XLMUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,XLMUSDT,Layer-2,LONG,0.4493692636239499,21,25,0.12911,0.10986,31,0.25,1.9363333591511114,92,-0.0021978172097802257,-0.0035440744592131713,-0.037274417163658896,-0.03755205251336069,1.3877787807814457e-17,-0.039749869723140915,-0.04294321263877077,-0.03801480046084735,-2.0816681711721685e-17,-0.04021261767062757,-0.04340442170296732,-0.03847754840833398,2.0816681711721685e-17,-0.04202162286754715,-0.04520741099450176
development-scheduled_long-20240101-XMRUSDT-LONG,development,scheduled_long,2024-01-01T00:00:00+0000,2023-12-31T00:00:00+0000,2024-02-01T00:00:00+0000,XMRUSDT,PoW,LONG,0.32664284672698857,22,25,165.1,163.69,31,0.25,0.0015142337976983646,92,-0.001140927122127252,-0.002392876247835254,-0.0021350696547546844,-0.0024337886129618125,2.3852447794681098e-17,-0.0035747157350890643,-0.006888360297203744,-0.0029316548243488727,-1.734723475976807e-18,-0.0040725819464761245,-0.007384570838376403,-0.003429521035735933,-2.688821387764051e-17,-0.005822397283571187,-0.009128567107882568
