trade_id,stage,strategy_variant,entry_time,decision_time,exit_time,symbol,category,direction,score,selection_rank,eligible_count,entry_price,exit_price,hold_days,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
evaluation-momentum90-20250101-HBARUSDT-LONG,evaluation,momentum90,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,HBARUSDT,Layer-1,LONG,4.208486727378415,1,25,0.26882,0.30644,31,0.25,0.9299903281005878,93,-0.0017462475887274015,-0.0029115432103043863,0.03498623614314411,0.03466524440145824,2.7755575615628914e-17,0.03291899681273084,0.029483991227321038,0.0341302791570568,1.3877787807814457e-17,0.0323840315683294,0.02895080502717029,0.0335953139126553,-6.938893903907228e-18,0.030683770702350913,0.027256198433781575
evaluation-momentum90-20250101-XRPUSDT-LONG,evaluation,momentum90,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,XRPUSDT,Payment,LONG,2.873582450269567,2,25,2.0835,3.0347,31,0.25,0.11999040076793857,93,-0.002475767548792525,-0.0037919494838841794,0.11413486921046317,0.11376638828893693,2.7755575615628914e-17,0.1112906207401444,0.1075949877805078,0.11315232190064795,0.0,0.11067655435185542,0.10698296348988579,0.11253825551235902,-2.7755575615628914e-17,0.10874630602847483,0.10505913426983526
evaluation-momentum90-20250101-XLMUSDT-LONG,evaluation,momentum90,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,XLMUSDT,Layer-2,LONG,2.6782435571286363,3,25,0.33255,0.41403,31,0.25,0.7517666516313336,93,-0.0012870919470894602,-0.002611262044507217,0.061253946774921075,0.06091719440685611,0.0,0.05963010245976665,0.05610626822721887,0.06035597721244923,-2.0816681711721685e-17,0.05906888526535977,0.0555469173787726,0.05979476001804235,-4.85722573273506e-17,0.05718349797353513,0.05366780000346427
evaluation-momentum90-20250101-RUNEUSDT-SHORT,evaluation,momentum90,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,RUNEUSDT,DeFi,SHORT,-0.02374727668845311,1,25,4.481,2.123,31,0.25,0.0557911180540058,93,0.001548759394311805,0.0006239990288254406,0.13155545637134566,0.13133438964516844,-2.7755575615628914e-17,0.13288314903948026,0.12911570942749218,0.13096602403481364,0.0,0.13251478342912545,0.12874856882890784,0.13059765842445875,0.0,0.13122165745328418,0.12745974318539033
evaluation-momentum90-20250101-1000XECUSDT-SHORT,evaluation,momentum90,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,1000XECUSDT,Payment,SHORT,-0.013649851632047572,2,25,0.03324,0.03236,31,0.25,7.521058965102287,93,0.0020501213503437126,0.0007273430022830174,0.006618531889290014,0.006322503008423547,-3.122502256758253e-17,0.00837262435876726,0.005019248530135023,0.005829125511432026,-3.5561831257524545e-17,0.007879246861775739,0.004527511775992865,0.00533574801444045,1.0408340855860843e-17,0.006063091016723468,0.0027173956160377877
evaluation-momentum90-20250101-NEARUSDT-SHORT,evaluation,momentum90,2025-01-01T00:00:00+0000,2024-12-31T00:00:00+0000,2025-02-01T00:00:00+0000,NEARUSDT,Layer-1,SHORT,0.062080899848583115,3,25,4.91,4.619,31,0.25,0.05091649694501018,93,0.0009997558049260793,-4.289175196841132e-05,0.01481670061099799,0.014525590631364577,-3.469446951953614e-18,0.015525346436290655,0.012148183998676565,0.01404041622199595,-1.214306433183765e-17,0.015040172026922028,0.011664623052523693,0.013555241812627294,-3.469446951953614e-18,0.013512350060658884,0.010141881907703265
evaluation-momentum90-20250201-ZECUSDT-SHORT,evaluation,momentum90,2025-02-01T00:00:00+0000,2025-01-31T00:00:00+0000,2025-03-01T00:00:00+0000,ZECUSDT,PoW,SHORT,0.1725447639717852,2,24,43.22,37.57,28,0.25,0.005784359093012495,83,0.0007484311808081631,-5.172612395904614e-07,0.03268162887552059,0.03240123785284588,-2.0816681711721685e-17,0.03314966903365404,0.03004589050632145,0.031933939090698804,2.0816681711721685e-17,0.032682370271506965,0.029579995598724373,0.031466640328551565,-2.0816681711721685e-17,0.031466123067311974,0.0283674022329512
evaluation-momentum90-20250201-SNXUSDT-SHORT,evaluation,momentum90,2025-02-01T00:00:00+0000,2025-01-31T00:00:00+0000,2025-03-01T00:00:00+0000,SNXUSDT,DeFi,SHORT,0.18713017751479288,3,24,1.605,0.91,28,0.25,0.1557632398753894,83,0.0006864255401566044,0.0001638581141415888,0.10825545171339562,0.10802040498442364,-2.7755575615628914e-17,0.10870683052458024,0.10537606388269771,0.1076287253894081,0.0,0.1083151509295647,0.10498556096784095,0.10723704579439253,1.3877787807814457e-17,0.10740090390853411,0.10407406051911994
evaluation-momentum90-20250301-XMRUSDT-LONG,evaluation,momentum90,2025-03-01T00:00:00+0000,2025-02-28T00:00:00+0000,2025-04-01T00:00:00+0000,XMRUSDT,PoW,LONG,0.3418929737052776,1,21,217.9,214.97,31,0.25,0.0011473152822395593,92,-0.004905696265935928,-0.0075012079580286245,-0.0033616337769619142,-0.0036596167966957416,-2.6020852139652106e-18,-0.008565313062631669,-0.011862361231662732,-0.004156257179899037,-1.5612511283791264e-17,-0.009061953445834964,-0.012357350021182989,-0.0046528975631023595,-2.5153490401663703e-17,-0.012154105521130984,-0.015439219044582009
evaluation-momentum90-20250301-HBARUSDT-LONG,evaluation,momentum90,2025-03-01T00:00:00+0000,2025-02-28T00:00:00+0000,2025-04-01T00:00:00+0000,HBARUSDT,Layer-1,LONG,0.2538610605437781,2,21,0.21348,0.16305,31,0.25,1.1710698894510023,92,0.0004320365605764006,-0.0005326191906577901,-0.05905705452501406,-0.05932162029229904,0.0,-0.058889583731722636,-0.06201927690838416,-0.059762598672006756,-2.7755575615628914e-17,-0.059330562111430354,-0.06245878880020461,-0.060203577051714446,0.0,-0.06073619624237224,-0.06385974844930842
