trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-premium_discount-1000XECUSDT-20220101-1-5,development,premium_discount,1000XECUSDT,Payment,2021-12-31T00:00:00Z,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,1,1,5,-0.0005786566666666667,18406492.935535,1,25,0.10797,0.1106,2.3154579975919236,3,0.001315510329489673,0.0006577551647448365,0.006089654533666777,0.005786000740946595,1.9081958235744878e-17,0.007101511070436268,0.006993299789937346,0.005279914740205671,1.214306433183765e-17,0.006595425069695344,0.00648726816724432,0.004773828739464636,-4.0766001685454967e-17,0.005431583904209472,0.00532355205443813
development-premium_discount-1000XECUSDT-20220103-1-5,development,premium_discount,1000XECUSDT,Payment,2022-01-02T00:00:00Z,2022-01-03T00:00:00Z,2022-01-04T00:00:00Z,1,1,5,-0.0026864366666666667,17837659.885085,1,25,0.11298,0.11644,2.212781023189945,3,0.00040758287169764574,0.0001556069950185874,0.007656222340237218,0.007351628606833083,4.336808689942018e-18,0.007759211478530728,0.007650929529283479,0.006843976978226307,1.734723475976807e-17,0.007251559849923953,0.007143332446948314,0.006336325349619365,-4.336808689942018e-17,0.0064919323446379525,0.006383786562297544
development-premium_discount-1000XECUSDT-20220105-1-5,development,premium_discount,1000XECUSDT,Payment,2022-01-04T00:00:00Z,2022-01-05T00:00:00Z,2022-01-06T00:00:00Z,1,1,5,-0.00084959,17321593.244185,1,25,0.11266,0.10407,2.2190662169359134,3,0.00042739139343511446,0.00018839390371205394,-0.019061778803479507,-0.0193503417361974,6.938893903907228e-18,-0.018922950342762288,-0.019028365340798215,-0.019831291394461215,-3.469446951953614e-17,-0.0194039000010261,-0.019509263321869863,-0.020312241052725,6.938893903907228e-18,-0.020123847149012945,-0.02022913311280594
development-premium_discount-1000XECUSDT-20220108-1-5,development,premium_discount,1000XECUSDT,Payment,2022-01-07T00:00:00Z,2022-01-08T00:00:00Z,2022-01-09T00:00:00Z,1,1,5,-0.00028583666666666673,16701670.984655,5,25,0.09834,0.09613,2.54220052877771,3,0.0009750439543929223,0.00048752197719646116,-0.005618263168598758,-0.005914892210697575,1.3010426069826053e-17,-0.004939848256304653,-0.005046765713988988,-0.0064092773184868945,-3.2959746043559335e-17,-0.005434233364093972,-0.005541097700970665,-0.006903662426276214,-9.540979117872439e-18,-0.006416140449079752,-0.006522899281772632
development-premium_discount-1000XECUSDT-20220110-1-5,development,premium_discount,1000XECUSDT,Payment,2022-01-09T00:00:00Z,2022-01-10T00:00:00Z,2022-01-11T00:00:00Z,1,1,5,-0.0019242699999999998,15971981.96318,1,25,0.09576,0.08974,2.6106934001670843,2,0.0006112525635132101,0.00030562628175660506,-0.01571637426900585,-0.01600694444444442,1.734723475976807e-17,-0.015395691880931211,-0.015501485876665666,-0.016491237500000033,-6.245004513516506e-17,-0.015879984936486822,-0.015985726895786923,-0.016975530555555562,-2.42861286636753e-17,-0.01666990427379896,-0.016775561357660007
development-premium_discount-1000XECUSDT-20220113-1-5,development,premium_discount,1000XECUSDT,Payment,2022-01-12T00:00:00Z,2022-01-13T00:00:00Z,2022-01-14T00:00:00Z,1,1,5,-0.0003818033333333333,15312015.310245,4,25,0.09808,0.09484,2.5489396411092984,3,-2.6700464468291192e-05,-6.315615342093189e-05,-0.008258564437194138,-0.008553609298531828,0.0,-0.00858030976300012,-0.008686836059518588,-0.009045355689233286,-2.949029909160572e-17,-0.009072056153701578,-0.009178529612937858,-0.009537102079934773,-1.214306433183765e-17,-0.009600258233355705,-0.009706674938210536
development-premium_discount-1000XECUSDT-20220130-1-5,development,premium_discount,1000XECUSDT,Payment,2022-01-29T00:00:00Z,2022-01-30T00:00:00Z,2022-01-31T00:00:00Z,1,1,5,-0.0006582033333333333,13596585.57559,3,25,0.07683,0.07512,3.2539372640895485,3,-7.451242027853704e-05,-0.00011176863041780556,-0.005564232721593093,-0.005860894181960119,1.8214596497756474e-17,-0.005935406602238656,-0.006042217088935153,-0.006355333287778153,-2.7755575615628914e-17,-0.0064298457080566905,-0.006536603068143632,-0.006849772393596187,1.6479873021779667e-17,-0.006961541024013993,-0.007068241254377328
development-premium_discount-1000XECUSDT-20220209-1-5,development,premium_discount,1000XECUSDT,Payment,2022-02-08T00:00:00Z,2022-02-09T00:00:00Z,2022-02-10T00:00:00Z,1,1,5,-0.0009349666666666666,13560070.842495,3,25,0.09442,0.09717,2.647744122008049,2,-5.0933364223681416e-05,-7.640004633552213e-05,0.007281296335522158,0.00697692755772078,-4.7704895589362195e-17,0.006925994193497099,0.0068178017719768835,0.006469650630163137,-2.862293735361732e-17,0.006418717265939456,0.006310579350430334,0.005962373702605384,-1.1275702593849246e-17,0.0058859736562698614,0.005777892983121591
development-premium_discount-1000XECUSDT-20220403-1-5,development,premium_discount,1000XECUSDT,Payment,2022-04-02T00:00:00Z,2022-04-03T00:00:00Z,2022-04-04T00:00:00Z,1,1,5,-0.010748306666666665,16645724.78595,1,25,0.12877,0.11618,1.9414459889725868,3,0.0008208531476644404,0.00038757187165003494,-0.024442805001164858,-0.024728139318164144,6.938893903907228e-18,-0.023907286170499704,-0.024012165610445058,-0.0252037111788459,1.734723475976807e-17,-0.02438285803118146,-0.024487686371769457,-0.025679283039527823,0.0,-0.025291711167877786,-0.025396441853799745
development-premium_discount-1000XECUSDT-20220513-1-5,development,premium_discount,1000XECUSDT,Payment,2022-05-12T00:00:00Z,2022-05-13T00:00:00Z,2022-05-14T00:00:00Z,1,1,5,-0.004510279999999999,13236739.640695,1,25,0.03183,0.04215,7.854225573358468,3,0.001941960250164939,0.0009709801250824695,0.0810556079170594,0.08070697455230919,0.0,0.08264893480247412,0.08253260608458635,0.08012596757775692,1.3877787807814457e-17,0.08206792782792185,0.08195166153820832,0.07954496060320454,1.3877787807814457e-17,0.08051594072828701,0.08039984119684895
development-premium_discount-1000XECUSDT-20220516-1-5,development,premium_discount,1000XECUSDT,Payment,2022-05-15T00:00:00Z,2022-05-16T00:00:00Z,2022-05-17T00:00:00Z,1,1,5,-0.00058073,14184588.478725001,5,25,0.04305,0.04675,5.807200929152149,3,0.0020720303617119628,0.0010360151808559814,0.02148664343786294,0.021173751451800227,-1.3877787807814457e-17,0.023245781813512188,0.023135835859605658,0.020652277700348443,-3.122502256758253e-17,0.022724308062060404,0.022614418139588643,0.020130803948896603,-2.7755575615628914e-17,0.021166819129752584,0.021057096556718502
development-premium_discount-1000XECUSDT-20220518-1-5,development,premium_discount,1000XECUSDT,Payment,2022-05-17T00:00:00Z,2022-05-18T00:00:00Z,2022-05-19T00:00:00Z,1,1,5,-0.0010707666666666667,15909768.886135,2,25,0.04927,0.04423,5.0740815912319865,3,-4.8753246835295305e-05,-7.389053147528922e-05,-0.025573371219809238,-0.025858027197077332,1.0408340855860843e-17,-0.025906780443912626,-0.026011445041726033,-0.026332469169880274,-2.7755575615628914e-17,-0.026381222416715568,-0.02648583603657617,-0.026806911142683187,-3.469446951953614e-18,-0.02688080167415848,-0.026985361615109227
development-premium_discount-1000XECUSDT-20220522-1-5,development,premium_discount,1000XECUSDT,Payment,2022-05-21T00:00:00Z,2022-05-22T00:00:00Z,2022-05-23T00:00:00Z,1,1,5,-0.0010631066666666666,15333892.26016,5,25,0.04573,0.04773,5.466870763175159,3,-3.0421898097528975e-05,-6.631486879510169e-05,0.010933741526350349,0.010627181281434528,1.214306433183765e-17,0.010596759383336998,0.01048817254457357,0.0101162541001531,-1.734723475976807e-18,0.01008583220205557,0.009977300261516442,0.00960532691887167,2.42861286636753e-17,0.009539012050076569,0.009430538864398041
development-premium_discount-1000XECUSDT-20220527-1-5,development,premium_discount,1000XECUSDT,Payment,2022-05-26T00:00:00Z,2022-05-27T00:00:00Z,2022-05-28T00:00:00Z,1,1,5,-0.0013855166666666668,15106464.71463,1,25,0.04638,0.04677,5.390254420008625,3,0.0001518972216887667,5.09162693178633e-05,0.0021021992238033915,0.0018009379042691065,1.691355389077387e-17,0.0019528351259578732,0.001845177061605252,0.001298836966364847,-9.974659986866641e-18,0.0014507341880536137,0.0013431300735609053,0.0007967360284605873,3.7947076036992655e-17,0.0008476522977784506,0.0007401129833708442
development-premium_discount-1000XECUSDT-20220529-1-5,development,premium_discount,1000XECUSDT,Payment,2022-05-28T00:00:00Z,2022-05-29T00:00:00Z,2022-05-30T00:00:00Z,1,1,5,-0.0008967633333333333,15333892.26016,4,25,0.04714,0.04774,5.303351718285956,2,4.0864684980907926e-05,-4.5335993848112056e-06,0.0031820110309715433,0.0028801018243529986,2.688821387764051e-17,0.0029209665093339063,0.002813204420972104,0.0023769217225286243,-3.903127820947816e-17,0.002417786407509532,0.002310078384961889,0.00187374162070425,5.854691731421724e-18,0.0018692080213194389,0.0017615589425514777
development-premium_discount-1000XECUSDT-20220603-1-5,development,premium_discount,1000XECUSDT,Payment,2022-06-02T00:00:00Z,2022-06-03T00:00:00Z,2022-06-04T00:00:00Z,1,1,5,-0.0009716966666666665,14774117.91877,1,25,0.04911,0.04763,5.09061290979434,3,-3.4783562854815716e-05,-5.217534428222359e-05,-0.00753410710649563,-0.007829586642231684,5.204170427930421e-17,-0.007864370205086499,-0.007970973428047201,-0.008322057055589527,-3.2959746043559335e-17,-0.008356840618444342,-0.008463390926328085,-0.008814527468947286,1.734723475976807e-18,-0.00886670281322951,-0.00897319833732002
development-premium_discount-1000XECUSDT-20220606-1-5,development,premium_discount,1000XECUSDT,Payment,2022-06-05T00:00:00Z,2022-06-06T00:00:00Z,2022-06-07T00:00:00Z,1,1,5,-0.0011330333333333332,14191278.00257,1,25,0.04806,0.0529,5.201831044527674,2,-1.570529650436954e-05,-3.24816359758635e-05,0.025176862255513965,0.024861756138160662,6.938893903907228e-18,0.02484605084165629,0.024735932941666317,0.02433659438202257,5.898059818321144e-17,0.0243208890855182,0.024210827613232233,0.023811432625884366,3.469446951953614e-17,0.023778950989908502,0.023668947747914837
development-premium_discount-1000XECUSDT-20220612-1-5,development,premium_discount,1000XECUSDT,Payment,2022-06-11T00:00:00Z,2022-06-12T00:00:00Z,2022-06-13T00:00:00Z,1,1,5,-0.0011722066666666668,13566624.173385,1,25,0.04521,0.041,5.529750055297501,3,0.00014343755087314753,4.7216806845554077e-05,-0.02328024773280246,-0.02356627958416277,1.734723475976807e-17,-0.02342284203328962,-0.02352777352590274,-0.024043013304578587,2.0816681711721685e-17,-0.023899575753705438,-0.024004456022121534,-0.02451974702499443,2.7755575615628914e-17,-0.024472530218148877,-0.024577348923618625
development-premium_discount-1000XECUSDT-20220619-1-5,development,premium_discount,1000XECUSDT,Payment,2022-06-18T00:00:00Z,2022-06-19T00:00:00Z,2022-06-20T00:00:00Z,1,1,5,-0.0016412366666666664,10929896.003770001,1,25,0.03548,0.0376,7.046223224351748,3,0.00028081749009441947,0.0001252324598160936,0.014937993235625724,0.014629030439684387,3.122502256758253e-17,0.014909847929778806,0.014800797657261056,0.014114101409244684,-1.734723475976807e-17,0.014394918899339103,0.014285923955037028,0.013599172378805036,4.336808689942018e-17,0.01372440483862113,0.01361548193987172
development-premium_discount-1000XECUSDT-20220908-1-5,development,premium_discount,1000XECUSDT,Payment,2022-09-07T00:00:00Z,2022-09-08T00:00:00Z,2022-09-09T00:00:00Z,1,1,5,-0.00071594,10721974.28947,4,25,0.04186,0.04216,5.972288580984233,3,2.308050534221213e-05,-4.735154444875781e-06,0.0017916865742952925,0.001490611562350752,4.9439619065339e-17,0.0015136920676929642,0.0014060811884870628,0.0009888209507883938,2.47198095326695e-17,0.0010119014561306059,0.0009043444934404565,0.00048703033922603556,4.174178364069192e-17,0.00048229518478115976,0.00037479512735050236
development-premium_discount-1000XECUSDT-20220925-1-5,development,premium_discount,1000XECUSDT,Payment,2022-09-24T00:00:00Z,2022-09-25T00:00:00Z,2022-09-26T00:00:00Z,1,1,5,-0.0007484733333333332,22891217.696655,5,25,0.03968,0.04005,6.300403225806452,3,8.143856333291332e-05,2.798658853578629e-05,0.0023311491935483764,0.0020297505040323127,4.0332320816460765e-17,0.002111189067365226,0.0020035139881608988,0.0015274207535282969,1.3444106938820255e-17,0.0016088593168612103,0.0015012382121024626,0.0010250910030242255,1.8431436932253575e-17,0.0010530775915600118,0.000945516204566843
development-premium_discount-1000XECUSDT-20220929-1-5,development,premium_discount,1000XECUSDT,Payment,2022-09-28T00:00:00Z,2022-09-29T00:00:00Z,2022-09-30T00:00:00Z,1,1,5,-0.0008473866666666667,20069336.040195,4,25,0.04127,0.04148,6.05766900896535,3,-5.847600582868912e-05,-8.771400874303369e-05,0.0012721104918827497,0.0009713472255876154,1.0299920638612292e-17,0.0009128712197589263,0.0008053248976931382,0.0004700758783620085,-1.22514845490862e-17,0.0004115998725333194,0.00030410741118935825,-3.119546886354296e-05,2.0952206983282373e-17,-0.00011890947760657665,-0.00022634493665696365
development-premium_discount-1000XECUSDT-20230712-1-5,development,premium_discount,1000XECUSDT,Payment,2023-07-11T00:00:00Z,2023-07-12T00:00:00Z,2023-07-13T00:00:00Z,1,1,5,-0.00060356,10357058.210549999,4,25,0.03292,0.03332,7.594167679222358,2,0.0002860610950789794,0.0001430305475394897,0.0030376670716889542,0.002735844471446036,7.19910242530375e-17,0.0030219055665250153,0.002914132632439781,0.0022328086269744474,-5.4643789493269423e-17,0.0025188697220534266,0.002411150838282028,0.0017297727825031362,4.358492733391728e-17,0.0018728033300426257,0.0017651538649652299
development-premium_discount-1000XECUSDT-20230718-1-5,development,premium_discount,1000XECUSDT,Payment,2023-07-17T00:00:00Z,2023-07-18T00:00:00Z,2023-07-19T00:00:00Z,1,1,5,-0.00081102,83285205.389305,3,25,0.03067,0.03127,8.151287903488752,2,5.175087393218127e-06,-1.4801092307629604e-05,0.004890772742093263,0.004587838278447998,3.469446951953614e-18,0.004593013365841216,0.004485071618994807,0.0040829504401695416,-3.2959746043559335e-17,0.00408812552756276,0.003980238030023564,0.0035780626018910855,-1.3877787807814457e-17,0.003563261509583456,0.0034554304077571985
development-premium_discount-1000XECUSDT-20230722-1-5,development,premium_discount,1000XECUSDT,Payment,2023-07-21T00:00:00Z,2023-07-22T00:00:00Z,2023-07-23T00:00:00Z,1,1,5,-0.00048933,84554665.76390001,4,25,0.03149,0.03066,7.939028262940616,2,-3.0985209590346146e-05,-4.6477814385519215e-05,-0.006589393458240694,-0.006885439822165745,8.673617379884035e-19,-0.006916425031756091,-0.007023130109753195,-0.007378854382343564,-3.5561831257524545e-17,-0.0074098395919339095,-0.007516491653407065,-0.007872268942521354,3.9898639947466563e-17,-0.007918746756906873,-0.008025344137203017
development-premium_discount-1000XECUSDT-20230725-1-5,development,premium_discount,1000XECUSDT,Payment,2023-07-24T00:00:00Z,2023-07-25T00:00:00Z,2023-07-26T00:00:00Z,1,1,5,-0.0005596466666666667,84554665.76390001,2,25,0.02953,0.02944,8.465966813410091,2,-4.625478623772435e-05,-6.938217935658652e-05,-0.0007619370132068981,-0.0010614798509989698,1.2576745200831851e-17,-0.0011077346372366942,-0.0012150638487682386,-0.0015607183711479622,-2.1250362580715887e-17,-0.0016069731573856866,-0.001714248726619072,-0.0020599568912969823,5.204170427930421e-18,-0.002129339070653569,-0.0022365585125911913
development-premium_discount-1000XECUSDT-20230731-1-5,development,premium_discount,1000XECUSDT,Payment,2023-07-30T00:00:00Z,2023-07-31T00:00:00Z,2023-08-01T00:00:00Z,1,1,5,-0.00163637,84554665.76390001,1,24,0.03127,0.03085,7.99488327470419,2,0.00029718068273265115,0.00014859034136632557,-0.003357850975375748,-0.0036558362647905185,1.734723475976807e-17,-0.0033586555820578675,-0.0034657429361052428,-0.004152480428525757,-1.9949319973733282e-17,-0.0038552997457931056,-0.003962333736301393,-0.004649124592260939,2.5153490401663703e-17,-0.004500534250894614,-0.004607498912093666
