trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-funding_discount-ENSUSDT-20220526-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-05-25T00:00:00Z,2022-05-26T00:00:00Z,2022-05-27T00:00:00Z,1,1,3,-0.00017602666666666667,320343743.7954,3,25,12.274,10.396,0.020368258106566728,3,0.0001271771178138545,6.358855890692725e-05,-0.038251588724132285,-0.038528637770897795,0.0,-0.03840146065308394,-0.03850478271955371,-0.038990409133126874,-6.938893903907228e-18,-0.03886323201531302,-0.03896650446526473,-0.03945218049535601,-1.3877787807814457e-17,-0.039388591936449086,-0.03949180793740403
development-funding_discount-ENSUSDT-20221010-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-09T00:00:00Z,2022-10-10T00:00:00Z,2022-10-11T00:00:00Z,1,1,3,-0.00012029666666666667,70177922.6311,2,25,18.038,16.113,0.013859629670695199,3,2.68488200605749e-05,7.670459906814783e-06,-0.02667978711608826,-0.026963779243818597,1.734723475976807e-17,-0.026936930423758023,-0.027041484333773624,-0.027437115464574807,-3.8163916471489756e-17,-0.027410266644514233,-0.02751476969538802,-0.02791045168533096,5.204170427930421e-17,-0.027902781225424146,-0.028007231356475204
development-funding_discount-ENSUSDT-20221013-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-12T00:00:00Z,2022-10-13T00:00:00Z,2022-10-14T00:00:00Z,1,1,3,-0.00013437,83338145.88335,3,25,17.126,19.394,0.014597687726264158,3,6.555777735418369e-05,3.2778888677091845e-05,0.033107555763167096,0.03278769122970915,-2.0816681711721685e-17,0.03285324900706333,0.03274227074775782,0.032254603538479476,-4.163336342344337e-17,0.03232016131583366,0.032209240335860034,0.031721515847249804,3.469446951953614e-17,0.0317542947359269,0.031643434557318884
development-funding_discount-ENSUSDT-20221015-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-14T00:00:00Z,2022-10-15T00:00:00Z,2022-10-16T00:00:00Z,1,1,3,-0.0003769933333333333,94282172.9832,1,25,19.67,19.523,0.012709710218607015,3,0.0001606548311010422,8.03274155505211e-05,-0.0018683274021352447,-0.0021672064056939555,1.9949319973733282e-17,-0.0020065515745929133,-0.0021137842098303272,-0.0026653391992882414,6.938893903907228e-18,-0.002504684368187199,-0.002611863479934806,-0.003163471992882555,1.0842021724855044e-17,-0.003083144577332034,-0.00319026153455082
development-funding_discount-ENSUSDT-20221017-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-16T00:00:00Z,2022-10-17T00:00:00Z,2022-10-18T00:00:00Z,1,1,3,-0.00020542666666666665,99879369.99759999,3,25,19.779,19.33,0.012639668335102886,3,6.153787776091181e-05,2.9320567715739542e-05,-0.005675211082461218,-0.00597180595581176,-2.0816681711721685e-17,-0.005910268078050848,-0.006017081265837443,-0.00646613414985589,-8.673617379884035e-18,-0.006404596272094978,-0.00651135634518929,-0.006960462343900131,-1.9081958235744878e-17,-0.006931141776184392,-0.007037845272893306
development-funding_discount-ENSUSDT-20221019-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-18T00:00:00Z,2022-10-19T00:00:00Z,2022-10-20T00:00:00Z,1,1,3,-9.292333333333334e-05,108774640.07734999,2,24,19.071,18.611,0.013108908814430286,3,-2.3560588769466725e-05,-3.9850883154200087e-05,-0.006030098054637945,-0.0063264799958051565,3.469446951953614e-18,-0.0063500405845746235,-0.0064568065195813595,-0.006820453515809344,-3.2959746043559335e-17,-0.006844014104578811,-0.006950726963002252,-0.007314427035813531,2.3418766925686896e-17,-0.007354277918967731,-0.007460935950444614
development-funding_discount-ENSUSDT-20221024-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-23T00:00:00Z,2022-10-24T00:00:00Z,2022-10-25T00:00:00Z,1,1,3,-0.00013506,118899843.96395001,2,24,17.115,16.952,0.01460706982179375,3,6.333354958765118e-05,3.166677479382559e-05,-0.0023809523809523447,-0.002679523809523743,1.8648277366750676e-17,-0.0026161902599360918,-0.0027233573905723896,-0.003177144285714223,-3.252606517456513e-17,-0.003113810736126572,-0.003220924398320668,-0.003674764761904703,1.951563910473908e-17,-0.0036430979871108775,-0.0037501547783237443
development-funding_discount-ENSUSDT-20221026-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-25T00:00:00Z,2022-10-26T00:00:00Z,2022-10-27T00:00:00Z,1,1,3,-6.370333333333333e-05,118899843.96395001,3,24,17.505,18.047,0.014281633818908884,3,-2.7512950015658382e-05,-4.174394901663239e-05,0.007740645529848655,0.00743600114253079,6.158268339717665e-17,0.007408488192515132,0.00730024392786599,0.006928265141388279,1.8214596497756474e-17,0.0069007521913726205,0.00679256248206106,0.006420529140245657,-3.469446951953614e-17,0.0063787851912290245,0.006270651566350649
development-funding_discount-ENSUSDT-20221028-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-27T00:00:00Z,2022-10-28T00:00:00Z,2022-10-29T00:00:00Z,1,1,3,-2.1133333333333333e-05,118899843.96395001,2,24,17.219,17.124,0.014518845461408908,2,5.749768985529937e-05,9.3328465606365e-06,-0.0013792903188338812,-0.0016784627446425615,1.951563910473908e-17,-0.0016209650547872622,-0.0017282391206159264,-0.0021770842818979175,-3.382710778154774e-17,-0.002119586592042618,-0.002226807081866844,-0.0026757058191533845,-4.2934406030425976e-17,-0.002666372972592748,-0.0027735347111851327
development-funding_discount-ENSUSDT-20221031-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-10-30T00:00:00Z,2022-10-31T00:00:00Z,2022-11-01T00:00:00Z,1,1,3,-1.3546666666666665e-05,114351225.76644999,2,24,17.285,16.959,0.014463407578825572,3,3.6946203532667054e-05,8.4688169818383e-06,-0.004715070870697141,-0.005012241828174696,2.949029909160572e-17,-0.004975295624642029,-0.0050822092735691715,-0.00550752958634651,4.336808689942018e-18,-0.005470583382813843,-0.005577443813945204,-0.006002817344518352,3.469446951953614e-18,-0.005994348527536514,-0.006101152681027178
