candidate_id,scenario,deflated_sharpe_probability,days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,daily_skew,daily_excess_kurtosis,positive_day_fraction,positive_month_fraction,return_2021,return_2022,return_2023,turnover,trade_events,active_intervals,active_days,price_pnl_on_initial_equity,funding_pnl_on_initial_equity,fee_cost_on_initial_equity,slippage_cost_on_initial_equity,terminal_liquidation
BTC_8H_LONG_BALANCED_4,favorable,0.665353999309414,1095,0.11459271648321545,0.03685053804816674,0.06215967337677874,0.6127546571901719,-0.07540133726524356,0.48872525852605914,1.5174318891250727,18.5465812361886,0.273972602739726,0.4166666666666667,0.027547176497522585,-0.044096937442138606,0.1347510087940662,5.795376550373474,102,1932,654,0.16560629335585483,-0.04745278752641942,0.002373859564143105,0.0011869297820715525,True
BTC_8H_LONG_BALANCED_4,base,0.665353999309414,1095,0.10943691474299477,0.03524824152095163,0.062167119419566784,0.5878269986628352,-0.07723873134936843,0.45635448569857756,1.5053736583959485,18.47306227897481,0.273972602739726,0.4166666666666667,0.026388441776916904,-0.04514420259540275,0.1320173161996563,5.795203287187119,102,1932,654,0.16510560669885146,-0.047379481284809934,0.0023683459060150755,0.005920864765037688,True
BTC_8H_LONG_BALANCED_4,stress,0.665353999309414,1095,0.10622663240334762,0.034248056269136073,0.0621726308802543,0.5722431437038481,-0.07838524819097104,0.4369196635787524,1.4977719244070655,18.426589439495388,0.273972602739726,0.4166666666666667,0.025664891626870467,-0.04579815868988113,0.1303120816304184,5.795095071484205,102,1932,654,0.16479373194259145,-0.04733378389160761,0.002364908557397107,0.00886840709023915,True
